Filename	Method	Submission	GS	AUPR, #1	AUPR, #3	AUPR, #4	AUROC, #1	AUROC, #3	AUROC, #4	PR score, #1	PR score, #3	PR score, #4	ROC score, #1	ROC score, #3	ROC score, #4	Score, #1	Score, #3	Score, #4	Final score
DREAM5_Correlation1_net1_#55.txt	gs	Correlation1	old_gs	0.26808419	0.04318897	0.01963919	0.76664666	0.56682165	0.51236959	75.77087322	0.14810381	0.11006072	41.12396369	0.00152871	0.27625153	58.44741846	0.07481626	0.19315612	19.57179695	
DREAM5_Correlation1_net1_#56.txt	gs	Correlation1	old_gs	0.26856623	0.04318897	0.01963919	0.76768452	0.56682165	0.51236959	76.31410842	0.14810381	0.11006072	42.17743933	0.00152871	0.27625153	59.24577388	0.07481626	0.19315612	19.83791542	
DREAM5_Correlation1_net1_#57.txt	gs	Correlation1	old_gs	0.26843668	0.04318897	0.01963919	0.76796169	0.56682165	0.51236959	76.16679468	0.14810381	0.11006072	42.46354224	0.00152871	0.27625153	59.31516846	0.07481626	0.19315612	19.86104695	
DREAM5_Correlation1_net1_#58.txt	gs	Correlation1	old_gs	0.26807133	0.04318897	0.01963919	0.76760662	0.56682165	0.51236959	75.75957602	0.14810381	0.11006072	42.09588859	0.00152871	0.27625153	58.92773231	0.07481626	0.19315612	19.73190156	
DREAM5_Correlation1_net1_#59.txt	gs	Correlation1	old_gs	0.27270058	0.04318897	0.01963919	0.76657423	0.56682165	0.51236959	81.06661832	0.14810381	0.11006072	41.05357654	0.00152871	0.27625153	61.06009743	0.07481626	0.19315612	20.44268994	
DREAM5_Correlation1_net1_#6.txt	gs	Correlation1	old_gs	0.26825402	0.04318897	0.01963919	0.76837529	0.56682165	0.51236959	75.96305180	0.14810381	0.11006072	42.88437481	0.00152871	0.27625153	59.42371331	0.07481626	0.19315612	19.89722856	
DREAM5_Correlation1_net1_#60.txt	gs	Correlation1	old_gs	0.27378766	0.04318897	0.01963919	0.76623331	0.56682165	0.51236959	82.34432897	0.14810381	0.11006072	40.71262802	0.00152871	0.27625153	61.52847849	0.07481626	0.19315612	20.59881696	
DREAM5_Correlation1_net1_#61.txt	gs	Correlation1	old_gs	0.26998705	0.04318897	0.01963919	0.76703176	0.56682165	0.51236959	77.93229699	0.14810381	0.11006072	41.51732051	0.00152871	0.27625153	59.72480875	0.07481626	0.19315612	19.99759371	
DREAM5_Correlation1_net1_#62.txt	gs	Correlation1	old_gs	0.27295877	0.04318897	0.01963919	0.76725867	0.56682165	0.51236959	81.37050580	0.14810381	0.11006072	41.74011201	0.00152871	0.27625153	61.55530891	0.07481626	0.19315612	20.60776043	
DREAM5_Correlation1_net1_#63.txt	gs	Correlation1	old_gs	0.27850411	0.04318897	0.01963919	0.76503109	0.56682165	0.51236959	87.98986006	0.14810381	0.11006072	39.52162285	0.00152871	0.27625153	63.75574145	0.07481626	0.19315612	21.34123795	
DREAM5_Correlation1_net1_#64.txt	gs	Correlation1	old_gs	0.27905763	0.04318897	0.01963919	0.76610811	0.56682165	0.51236959	88.65960787	0.14810381	0.11006072	40.58267368	0.00152871	0.27625153	64.62114078	0.07481626	0.19315612	21.62970439	
DREAM5_Correlation1_net1_#65.txt	gs	Correlation1	old_gs	0.27341602	0.04318897	0.01963919	0.76736462	0.56682165	0.51236959	81.90951511	0.14810381	0.11006072	41.85175074	0.00152871	0.27625153	61.88063293	0.07481626	0.19315612	20.71620177	
DREAM5_Correlation1_net1_#66.txt	gs	Correlation1	old_gs	0.27317593	0.04318897	0.01963919	0.76649121	0.56682165	0.51236959	81.62807571	0.14810381	0.11006072	40.97321432	0.00152871	0.27625153	61.30064502	0.07481626	0.19315612	20.52287247	
DREAM5_Correlation1_net1_#67.txt	gs	Correlation1	old_gs	0.26986837	0.04318897	0.01963919	0.76768280	0.56682165	0.51236959	77.79490600	0.14810381	0.11006072	42.17743933	0.00152871	0.27625153	59.98617267	0.07481626	0.19315612	20.08471502	
DREAM5_Correlation1_net1_#68.txt	gs	Correlation1	old_gs	0.26913214	0.04318897	0.01963919	0.76740723	0.56682165	0.51236959	76.96166681	0.14810381	0.11006072	41.89238681	0.00152871	0.27625153	59.42702681	0.07481626	0.19315612	19.89833306	
DREAM5_Correlation1_net1_#69.txt	gs	Correlation1	old_gs	0.27148879	0.04318897	0.01963919	0.76769891	0.56682165	0.51236959	79.65969061	0.14810381	0.11006072	42.19784041	0.00152871	0.27625153	60.92876551	0.07481626	0.19315612	20.39891263	
DREAM5_Correlation1_net1_#7.txt	gs	Correlation1	old_gs	0.27619654	0.04318897	0.01963919	0.76661883	0.56682165	0.51236959	85.20403336	0.14810381	0.11006072	41.09378974	0.00152871	0.27625153	63.14891155	0.07481626	0.19315612	21.13896131	
DREAM5_Correlation1_net1_#70.txt	gs	Correlation1	old_gs	0.27672519	0.04318897	0.01963919	0.76598039	0.56682165	0.51236959	85.83933260	0.14810381	0.11006072	40.46291626	0.00152871	0.27625153	63.15112443	0.07481626	0.19315612	21.13969894	
DREAM5_Correlation1_net1_#71.txt	gs	Correlation1	old_gs	0.26780156	0.04318897	0.01963919	0.76681024	0.56682165	0.51236959	75.45486321	0.14810381	0.11006072	41.29517675	0.00152871	0.27625153	58.37501998	0.07481626	0.19315612	19.54766412	
DREAM5_Correlation1_net1_#72.txt	gs	Correlation1	old_gs	0.26976106	0.04318897	0.01963919	0.76603863	0.56682165	0.51236959	77.68050412	0.14810381	0.11006072	40.51279180	0.00152871	0.27625153	59.09664796	0.07481626	0.19315612	19.78820678	
DREAM5_Correlation1_net1_#73.txt	gs	Correlation1	old_gs	0.26642076	0.04318897	0.01963919	0.76786509	0.56682165	0.51236959	73.89567113	0.14810381	0.11006072	42.36124202	0.00152871	0.27625153	58.12845657	0.07481626	0.19315612	19.46547632	
DREAM5_Correlation1_net1_#74.txt	gs	Correlation1	old_gs	0.26780414	0.04318897	0.01963919	0.76740901	0.56682165	0.51236959	75.45486321	0.14810381	0.11006072	41.90254918	0.00152871	0.27625153	58.67870620	0.07481626	0.19315612	19.64889286	
DREAM5_Correlation1_net1_#75.txt	gs	Correlation1	old_gs	0.27150260	0.04318897	0.01963919	0.76730026	0.56682165	0.51236959	79.68284768	0.14810381	0.11006072	41.79083681	0.00152871	0.27625153	60.73684224	0.07481626	0.19315612	20.33493821	
DREAM5_Correlation1_net1_#76.txt	gs	Correlation1	old_gs	0.27134552	0.04318897	0.01963919	0.76776729	0.56682165	0.51236959	79.49768336	0.14810381	0.11006072	42.25907581	0.00152871	0.27625153	60.87837959	0.07481626	0.19315612	20.38211732	
DREAM5_Correlation1_net1_#77.txt	gs	Correlation1	old_gs	0.27292565	0.04318897	0.01963919	0.76729534	0.56682165	0.51236959	81.33541348	0.14810381	0.11006072	41.78068917	0.00152871	0.27625153	61.55805132	0.07481626	0.19315612	20.60867457	
DREAM5_Correlation1_net1_#78.txt	gs	Correlation1	old_gs	0.26786954	0.04318897	0.01963919	0.76760197	0.56682165	0.51236959	75.52252523	0.14810381	0.11006072	42.09588859	0.00152871	0.27625153	58.80920691	0.07481626	0.19315612	19.69239310	
DREAM5_Correlation1_net1_#79.txt	gs	Correlation1	old_gs	0.27175462	0.04318897	0.01963919	0.76758203	0.56682165	0.51236959	79.97258879	0.14810381	0.11006072	42.07551430	0.00152871	0.27625153	61.02405155	0.07481626	0.19315612	20.43067464	
DREAM5_Correlation1_net1_#8.txt	gs	Correlation1	old_gs	0.27391204	0.04318897	0.01963919	0.76794178	0.56682165	0.51236959	82.49736867	0.14810381	0.11006072	42.44307147	0.00152871	0.27625153	62.47022007	0.07481626	0.19315612	20.91273082	
DREAM5_Correlation1_net1_#80.txt	gs	Correlation1	old_gs	0.27084999	0.04318897	0.01963919	0.76777842	0.56682165	0.51236959	78.92040324	0.14810381	0.11006072	42.26928640	0.00152871	0.27625153	60.59484482	0.07481626	0.19315612	20.28760573	
DREAM5_Correlation1_net1_#81.txt	gs	Correlation1	old_gs	0.28113942	0.04318897	0.01963919	0.76499870	0.56682165	0.51236959	91.21490736	0.14810381	0.11006072	39.48225365	0.00152871	0.27625153	65.34858050	0.07481626	0.19315612	21.87218430	
DREAM5_Correlation1_net1_#82.txt	gs	Correlation1	old_gs	0.27884149	0.04318897	0.01963919	0.76561694	0.56682165	0.51236959	88.40359306	0.14810381	0.11006072	40.09487497	0.00152871	0.27625153	64.24923402	0.07481626	0.19315612	21.50573547	
DREAM5_Correlation1_net1_#83.txt	gs	Correlation1	old_gs	0.27787741	0.04318897	0.01963919	0.76424628	0.56682165	0.51236959	87.22574462	0.14810381	0.11006072	38.74802999	0.00152871	0.27625153	62.98688730	0.07481626	0.19315612	21.08495323	
DREAM5_Correlation1_net1_#84.txt	gs	Correlation1	old_gs	0.27087840	0.04318897	0.01963919	0.76549862	0.56682165	0.51236959	78.95498200	0.14810381	0.11006072	39.97590278	0.00152871	0.27625153	59.46544239	0.07481626	0.19315612	19.91113826	
DREAM5_Correlation1_net1_#85.txt	gs	Correlation1	old_gs	0.27106260	0.04318897	0.01963919	0.76700612	0.56682165	0.51236959	79.17415291	0.14810381	0.11006072	41.48699005	0.00152871	0.27625153	60.33057148	0.07481626	0.19315612	20.19951462	
DREAM5_Correlation1_net1_#86.txt	gs	Correlation1	old_gs	0.27018406	0.04318897	0.01963919	0.76842231	0.56682165	0.51236959	78.16154557	0.14810381	0.11006072	42.93585008	0.00152871	0.27625153	60.54869783	0.07481626	0.19315612	20.27222340	
DREAM5_Correlation1_net1_#87.txt	gs	Correlation1	old_gs	0.27226765	0.04318897	0.01963919	0.76680751	0.56682165	0.51236959	80.56525571	0.14810381	0.11006072	41.28509469	0.00152871	0.27625153	60.92517520	0.07481626	0.19315612	20.39771586	
DREAM5_Correlation1_net1_#88.txt	gs	Correlation1	old_gs	0.27578525	0.04318897	0.01963919	0.76696724	0.56682165	0.51236959	84.71415834	0.14810381	0.11006072	41.44656816	0.00152871	0.27625153	63.08036325	0.07481626	0.19315612	21.11611188	
DREAM5_Correlation1_net1_#89.txt	gs	Correlation1	old_gs	0.27221926	0.04318897	0.01963919	0.76627987	0.56682165	0.51236959	80.50705647	0.14810381	0.11006072	40.76267060	0.00152871	0.27625153	60.63486353	0.07481626	0.19315612	20.30094530	
DREAM5_Correlation1_net1_#9.txt	gs	Correlation1	old_gs	0.27422663	0.04318897	0.01963919	0.76632035	0.56682165	0.51236959	82.86287026	0.14810381	0.11006072	40.80272871	0.00152871	0.27625153	61.83279949	0.07481626	0.19315612	20.70025729	
DREAM5_Correlation1_net1_#90.txt	gs	Correlation1	old_gs	0.26674539	0.04318897	0.01963919	0.76734354	0.56682165	0.51236959	74.26439633	0.14810381	0.11006072	41.83144074	0.00152871	0.27625153	58.04791854	0.07481626	0.19315612	19.43863031	
DREAM5_Correlation1_net1_#91.txt	gs	Correlation1	old_gs	0.26673422	0.04318897	0.01963919	0.76792214	0.56682165	0.51236959	74.25320964	0.14810381	0.11006072	42.42260607	0.00152871	0.27625153	58.33790785	0.07481626	0.19315612	19.53529341	
DREAM5_Correlation1_net1_#92.txt	gs	Correlation1	old_gs	0.27297121	0.04318897	0.01963919	0.76631870	0.56682165	0.51236959	81.39390480	0.14810381	0.11006072	40.79271218	0.00152871	0.27625153	61.09330849	0.07481626	0.19315612	20.45376029	
DREAM5_Correlation1_net1_#93.txt	gs	Correlation1	old_gs	0.26762777	0.04318897	0.01963919	0.76781651	0.56682165	0.51236959	75.25205529	0.14810381	0.11006072	42.31014216	0.00152871	0.27625153	58.78109872	0.07481626	0.19315612	19.68302370	
DREAM5_Correlation1_net1_#94.txt	gs	Correlation1	old_gs	0.26791113	0.04318897	0.01963919	0.76838620	0.56682165	0.51236959	75.57893291	0.14810381	0.11006072	42.89466718	0.00152871	0.27625153	59.23680005	0.07481626	0.19315612	19.83492414	
DREAM5_Correlation1_net1_#95.txt	gs	Correlation1	old_gs	0.27025422	0.04318897	0.01963919	0.76765279	0.56682165	0.51236959	78.24186041	0.14810381	0.11006072	42.14684776	0.00152871	0.27625153	60.19435408	0.07481626	0.19315612	20.15410882	
DREAM5_Correlation1_net1_#96.txt	gs	Correlation1	old_gs	0.28007310	0.04318897	0.01963919	0.76286607	0.56682165	0.51236959	89.90825424	0.14810381	0.11006072	37.41662393	0.00152871	0.27625153	63.66243909	0.07481626	0.19315612	21.31013716	
DREAM5_Correlation1_net1_#97.txt	gs	Correlation1	old_gs	0.27357980	0.04318897	0.01963919	0.76790354	0.56682165	0.51236959	82.09740456	0.14810381	0.11006072	42.40214602	0.00152871	0.27625153	62.24977529	0.07481626	0.19315612	20.83924922	
DREAM5_Correlation1_net1_#98.txt	gs	Correlation1	old_gs	0.27138169	0.04318897	0.01963919	0.76625025	0.56682165	0.51236959	79.54395468	0.14810381	0.11006072	40.73264104	0.00152871	0.27625153	60.13829786	0.07481626	0.19315612	20.13542341	
DREAM5_Correlation1_net1_#99.txt	gs	Correlation1	old_gs	0.26667611	0.04318897	0.01963919	0.76743413	0.56682165	0.51236959	74.18610682	0.14810381	0.11006072	41.92287793	0.00152871	0.27625153	58.05449237	0.07481626	0.19315612	19.44082159	
DREAM5_Correlation1_net3.txt	gs	Correlation1	old_gs	0.01530041	0.04318897	0.01963919	0.51124075	0.56682165	0.51236959	0.00002245	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00014052	0.07481626	0.19315612	0.08937097	
DREAM5_Correlation2_net1.txt	gs	Correlation2	old_gs	0.11017987	0.04318897	0.01963919	0.61784649	0.56682165	0.51236959	0.00002252	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00014055	0.07481626	0.19315612	0.08937098	
DREAM5_Correlation2_net1_#0.txt	gs	Correlation2	old_gs	0.12968023	0.04318897	0.01963919	0.60925364	0.56682165	0.51236959	0.01226633	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00626246	0.07481626	0.19315612	0.09141161	
DREAM5_Correlation2_net1_#1.txt	gs	Correlation2	old_gs	0.12719962	0.04318897	0.01963919	0.60933887	0.56682165	0.51236959	0.00435569	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00230714	0.07481626	0.19315612	0.09009317	
DREAM5_Correlation2_net1_#10.txt	gs	Correlation2	old_gs	0.12856150	0.04318897	0.01963919	0.60905559	0.56682165	0.51236959	0.00783097	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00404478	0.07481626	0.19315612	0.09067239	
DREAM5_Correlation2_net1_#11.txt	gs	Correlation2	old_gs	0.12792021	0.04318897	0.01963919	0.60974032	0.56682165	0.51236959	0.00598486	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00312172	0.07481626	0.19315612	0.09036470	
DREAM5_Correlation2_net1_#12.txt	gs	Correlation2	old_gs	0.12883476	0.04318897	0.01963919	0.60844227	0.56682165	0.51236959	0.00874771	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00450315	0.07481626	0.19315612	0.09082518	
DREAM5_Correlation2_net1_#13.txt	gs	Correlation2	old_gs	0.12772949	0.04318897	0.01963919	0.60962715	0.56682165	0.51236959	0.00549233	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00287546	0.07481626	0.19315612	0.09028261	
DREAM5_Correlation2_net1_#14.txt	gs	Correlation2	old_gs	0.12601268	0.04318897	0.01963919	0.61005183	0.56682165	0.51236959	0.00254213	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00140036	0.07481626	0.19315612	0.08979091	
DREAM5_Correlation2_net1_#15.txt	gs	Correlation2	old_gs	0.12802961	0.04318897	0.01963919	0.60963340	0.56682165	0.51236959	0.00624536	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00325197	0.07481626	0.19315612	0.09040812	
DREAM5_Correlation2_net1_#16.txt	gs	Correlation2	old_gs	0.12682817	0.04318897	0.01963919	0.60873836	0.56682165	0.51236959	0.00369110	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00197484	0.07481626	0.19315612	0.08998241	
DREAM5_Correlation2_net1_#17.txt	gs	Correlation2	old_gs	0.12619998	0.04318897	0.01963919	0.60856568	0.56682165	0.51236959	0.00276519	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00151189	0.07481626	0.19315612	0.08982809	
DREAM5_Correlation2_net1_#18.txt	gs	Correlation2	old_gs	0.12719023	0.04318897	0.01963919	0.60865051	0.56682165	0.51236959	0.00435569	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00230714	0.07481626	0.19315612	0.09009317	
DREAM5_Correlation2_net1_#19.txt	gs	Correlation2	old_gs	0.12595253	0.04318897	0.01963919	0.61009152	0.56682165	0.51236959	0.00247147	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00136503	0.07481626	0.19315612	0.08977914	
DREAM5_Correlation2_net1_#2.txt	gs	Correlation2	old_gs	0.12556463	0.04318897	0.01963919	0.60923071	0.56682165	0.51236959	0.00205383	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00115621	0.07481626	0.19315612	0.08970953	
DREAM5_Correlation2_net1_#20.txt	gs	Correlation2	old_gs	0.13026797	0.04318897	0.01963919	0.60935167	0.56682165	0.51236959	0.01531034	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00778446	0.07481626	0.19315612	0.09191895	
DREAM5_Correlation2_net1_#21.txt	gs	Correlation2	old_gs	0.12694589	0.04318897	0.01963919	0.61033467	0.56682165	0.51236959	0.00389600	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00207729	0.07481626	0.19315612	0.09001656	
DREAM5_Correlation2_net1_#22.txt	gs	Correlation2	old_gs	0.12824818	0.04318897	0.01963919	0.60907830	0.56682165	0.51236959	0.00685373	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00355616	0.07481626	0.19315612	0.09050951	
DREAM5_Correlation2_net1_#23.txt	gs	Correlation2	old_gs	0.12991186	0.04318897	0.01963919	0.60912556	0.56682165	0.51236959	0.01340503	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00683181	0.07481626	0.19315612	0.09160140	
DREAM5_Correlation2_net1_#24.txt	gs	Correlation2	old_gs	0.12737427	0.04318897	0.01963919	0.60979462	0.56682165	0.51236959	0.00471585	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00248722	0.07481626	0.19315612	0.09015320	
DREAM5_Correlation2_net1_#25.txt	gs	Correlation2	old_gs	0.12578029	0.04318897	0.01963919	0.60886917	0.56682165	0.51236959	0.00228080	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00126969	0.07481626	0.19315612	0.08974736	
DREAM5_Correlation2_net1_#26.txt	gs	Correlation2	old_gs	0.12697053	0.04318897	0.01963919	0.60956931	0.56682165	0.51236959	0.00394878	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00210368	0.07481626	0.19315612	0.09002535	
DREAM5_Correlation2_net1_#27.txt	gs	Correlation2	old_gs	0.12624909	0.04318897	0.01963919	0.60901117	0.56682165	0.51236959	0.00283020	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00154439	0.07481626	0.19315612	0.08983892	
DREAM5_Correlation2_net1_#28.txt	gs	Correlation2	old_gs	0.12529655	0.04318897	0.01963919	0.60910582	0.56682165	0.51236959	0.00180342	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00103100	0.07481626	0.19315612	0.08966779	
DREAM5_Correlation2_net1_#29.txt	gs	Correlation2	old_gs	0.12886721	0.04318897	0.01963919	0.60963057	0.56682165	0.51236959	0.00885509	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00455684	0.07481626	0.19315612	0.09084307	
DREAM5_Correlation2_net1_#3.txt	gs	Correlation2	old_gs	0.12547395	0.04318897	0.01963919	0.60944897	0.56682165	0.51236959	0.00196705	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00111282	0.07481626	0.19315612	0.08969507	
DREAM5_Correlation2_net1_#30.txt	gs	Correlation2	old_gs	0.13139668	0.04318897	0.01963919	0.60865098	0.56682165	0.51236959	0.02310026	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.01167942	0.07481626	0.19315612	0.09321727	
DREAM5_Correlation2_net1_#31.txt	gs	Correlation2	old_gs	0.12917203	0.04318897	0.01963919	0.61031363	0.56682165	0.51236959	0.01003336	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00514597	0.07481626	0.19315612	0.09103945	
DREAM5_Correlation2_net1_#32.txt	gs	Correlation2	old_gs	0.12837171	0.04318897	0.01963919	0.60953621	0.56682165	0.51236959	0.00723707	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00374783	0.07481626	0.19315612	0.09057340	
DREAM5_Correlation2_net1_#33.txt	gs	Correlation2	old_gs	0.12749407	0.04318897	0.01963919	0.61007452	0.56682165	0.51236959	0.00497037	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00261448	0.07481626	0.19315612	0.09019562	
DREAM5_Correlation2_net1_#34.txt	gs	Correlation2	old_gs	0.12775182	0.04318897	0.01963919	0.60939817	0.56682165	0.51236959	0.00556386	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00291122	0.07481626	0.19315612	0.09029453	
DREAM5_Correlation2_net1_#35.txt	gs	Correlation2	old_gs	0.12657176	0.04318897	0.01963919	0.61016165	0.56682165	0.51236959	0.00329483	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00177671	0.07481626	0.19315612	0.08991636	
DREAM5_Correlation2_net1_#36.txt	gs	Correlation2	old_gs	0.12703886	0.04318897	0.01963919	0.60917778	0.56682165	0.51236959	0.00405626	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00215742	0.07481626	0.19315612	0.09004327	
DREAM5_Correlation2_net1_#37.txt	gs	Correlation2	old_gs	0.12604886	0.04318897	0.01963919	0.61000664	0.56682165	0.51236959	0.00257814	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00141837	0.07481626	0.19315612	0.08979692	
DREAM5_Correlation2_net1_#38.txt	gs	Correlation2	old_gs	0.12977517	0.04318897	0.01963919	0.60870628	0.56682165	0.51236959	0.01270164	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00648011	0.07481626	0.19315612	0.09148417	
DREAM5_Correlation2_net1_#39.txt	gs	Correlation2	old_gs	0.12704967	0.04318897	0.01963919	0.60920262	0.56682165	0.51236959	0.00407442	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00216650	0.07481626	0.19315612	0.09004629	
DREAM5_Correlation2_net1_#4.txt	gs	Correlation2	old_gs	0.12599361	0.04318897	0.01963919	0.60921186	0.56682165	0.51236959	0.00251838	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00138848	0.07481626	0.19315612	0.08978696	
DREAM5_Correlation2_net1_#40.txt	gs	Correlation2	old_gs	0.12579172	0.04318897	0.01963919	0.61054026	0.56682165	0.51236959	0.00229163	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00127511	0.07481626	0.19315612	0.08974916	
DREAM5_Correlation2_net1_#41.txt	gs	Correlation2	old_gs	0.13073860	0.04318897	0.01963919	0.60946135	0.56682165	0.51236959	0.01822646	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00924252	0.07481626	0.19315612	0.09240497	
DREAM5_Correlation2_net1_#42.txt	gs	Correlation2	old_gs	0.12597067	0.04318897	0.01963919	0.60861986	0.56682165	0.51236959	0.00249483	0.14810381	0.11006072	0.00025859	0.00152871	0.27625153	0.00137671	0.07481626	0.19315612	0.08978303	
